NAME,TYPE,DESCRIPTION,PATH,HEIGHT,.MANF,.MANF_P#,.PARAM,.PARAM2,.VALUE,https://github.com/chilaboard/Altium-Library/raw/refs/heads/main/
DISPPORT,PCBLIB,"CONN, Display Port, Right-Angle",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
HDMI_MINI,PCBLIB,"HDMI, Mini SMT Horizontal",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,129.921 mil,,,,,,7/15/2024 8:38:38 AM
HDMI_MICRO,PCBLIB,"CONN, HDMI, MICRO,  MOLEX 0467650301",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUBHD_15RF,PCBLIB,"CONN, DSUB MINIATURE, HIGH DENSITY 15p, RightAngle, Female, VGA",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DVI_29_RA_F,PCBLIB,"DVI_29_RA_F, KVIX-DA29S-N-W",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
HDMI_A_SCRW,PCBLIB,"CONN, HDMI, TYPE A, 19PIN, With M3 screw hole",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DISP_MINI_TE,PCBLIB,"CONN, Display Port MINI, Right-Angle",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
HDMI_MICRO_SHT,PCBLIB,"CONN, HDMI, MICRO,  THT SHIELD",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DISP_MINI_FREEP,PCBLIB,"CONN, Display Port MINI, Right-Angle",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DISP_MINI_MOLEX,PCBLIB,"CONN, Display Port MINI, Right-Angle",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
HDMI_MICRO_SHTS,PCBLIB,"CONN, HDMI, MICRO, FCI 10118241-001RLF",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DISP_MINI_ASTRON,PCBLIB,"CONN, Display Port MINI, Right-Angle",AltiumPCBLIB/CONN_DISP_HDMI.PCBLIB,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9RF,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, R/A, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9RM,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, R/A, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9SF,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, STRAIGHT, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9SM,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, STRAIGHT, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_15RF,PCBLIB,"CONN, DSUB MINIATURE, 15PIN, R/A, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_15RM,PCBLIB,"CONN, DSUB MINIATURE, 15PIN, R/A, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_15SF,PCBLIB,"CONN, DSUB MINIATURE, 15PIN, STRAIGHT, FEMALE (SOCKET)",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_15SM,PCBLIB,"CONN, DSUB MINIATURE, 15PIN, STRAIGHT, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_25RF,PCBLIB,"CONN, DSUB MINIATURE, 25 WAY, RIGHT-ANGLE, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_25RM,PCBLIB,"CONN, DSUB MINIATURE, 25 WAY, RIGHT-ANGLE, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_25SF,PCBLIB,"CONN, DSUB MINIATURE, 25PIN, STRAIGHT, FEMALE (SOCKET)",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_25SM,PCBLIB,"CONN, DSUB MINIATURE, 25PIN, STRAIGHT, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_37RF,PCBLIB,"CONN, DSUB MINIATURE, CONN, DSUB MINIATURE, 37PIN, R/A, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_37RM,PCBLIB,"CONN, DSUB MINIATURE, 37PIN, R/A, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_37SF,PCBLIB,"CONN, DSUB MINIATURE, 37PIN, STRAIGHT, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_37SM,PCBLIB,"CONN, DSUB MINIATURE, 37PIN, STRAIGHT, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_50RF,PCBLIB,"CONN, DSUB MINIATURE, 50PIN, R/A, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_50RM,PCBLIB,"CONN, DSUB MINIATURE, 50PIN, R/A, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_50SF,PCBLIB,"CONN, DSUB MINIATURE, 50PIN, STRAIGHT, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_50SM,PCBLIB,"CONN, DSUB MINIATURE, 50PIN, STRAIGHT, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_51RF,PCBLIB,"CONN, DSUB MINIATURE, 51PIN, R/A, FEMALE, J30J-51ZKW-J",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_62RF,PCBLIB,"62 pins, right angled with Rivet, WE 618062325223",AltiumPCBLIB/CONN_DSUB.PcbLib,492.126 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_78RM,PCBLIB,"CONN, DSUB MINIATURE, CONN, DSUB MINIATURE, 78PIN, R/A, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_78SM,PCBLIB,"CONN, DSUB MINIATURE, CONN, DSUB MINIATURE, 78PIN, STRAIGHT, MALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9DRF,PCBLIB,"CONN, DSUB MINIATURE, DUAL 9PIN, R/A, FEMALE",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
J30J_9TJN,PCBLIB,J30J-9TJN ANOVAY,AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
J30J_9ZKN,PCBLIB,J30J-9ZKN ANOVAY,AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUBHD_15RF,PCBLIB,"CONN, DSUB MINIATURE, HIGH DENSITY 15p, RightAngle, Female, VGA",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUBHD_15RM,PCBLIB,"CONN, DSUB MINIATURE, HIGH DENSITY 15p, RightAngle, Male, VGA",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9RF_SMD,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, R/A, FEMALE, KYCON K202XHT-E9S-N",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9RM_SMD,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, R/A, MALE, SMD, KYCON K202XHT-E9P-N",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_25SM_SMD,PCBLIB,"CONN, DSUB MINIATURE, 25PIN, MALE, STRAIGHT, SURFACE MOUNT",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUBHD_15RF_SMD,PCBLIB,"CONN, DSUB MINIATURE, NorComp 200-015-263R001 VGA",AltiumPCBLIB/CONN_DSUB.PcbLib,496.063 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9RF_NORDIC,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, R/A, FEMALE, SMD, NORDIC 190-009-263R001",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
DSUB_9RM_NORDIC,PCBLIB,"CONN, DSUB MINIATURE, 9PIN, R/A, MALE, SMD, NORDIC 190-009-163R001",AltiumPCBLIB/CONN_DSUB.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_6,PCBLIB,FFC-FPC 6pin pitch: 0.5mm FCI SFV6R1STBE1HLF,AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_10,PCBLIB,"FPC, 0.50mm, SMT,RA Bot. Contact, WE 687110149022",AltiumPCBLIB/CONN_FPC.PcbLib,300 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_20,PCBLIB,FH12-20S-0.5SH FFC-FPC pitch: 0.5mm,AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_24,PCBLIB,"FPC, FH12 Series; 24 Position; 0.5mm, Bottom Contact, FH12F-24S-0.5SH",AltiumPCBLIB/CONN_FPC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_30,PCBLIB,"FPC, pitch: 0.5mm, FPC0.5MM4.6H30P-H",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_32,PCBLIB,"FPC, FH12 Series; 32 Position; 0.5mm, Bottom Contact,",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_37,PCBLIB,"FPC, pitch: 0.5mm, TE 3-1734592-7",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40,PCBLIB,"FPC, pitch: 0.5mm, FH12-40S-0.5SH, molex 54132-4062",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_50,PCBLIB,"FPC, pitch: 0.5mm, FH12-50S-0.5SH",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC100_4H,PCBLIB,"FPC, 1mm, Horizental, Bot. Contact, Molex 200529-0040",AltiumPCBLIB/CONN_FPC.PcbLib,31.496 mil,,,,,,7/15/2024 8:38:38 AM
FPC100_6H,PCBLIB,"FPC 6pin pitch: 1.0mm, Molex 52271-0679",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_22B,PCBLIB,"Connector; FH12 Series; 24 Position; 0.5mm, Top Contact, FH12A-24S-0.5SH(55)",AltiumPCBLIB/CONN_FPC.PcbLib,78.74 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_24T,PCBLIB,"Connector; FH12 Series; 24 Position; 0.5mm, Top Contact, FH12A-24S-0.5SH(55)",AltiumPCBLIB/CONN_FPC.PcbLib,78.74 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_24V,PCBLIB,"Connector; FH12 Series; 24 Position; 0.5mm, Vertical, FH12-24S-0.5SV",AltiumPCBLIB/CONN_FPC.PcbLib,190.945 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_32D,PCBLIB,"FPC, 32 Position; 0.5mm, Dual Side Contact,",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40D,PCBLIB,"FPC, 40 Position; 0.5mm, Top&Bottom Contact, FH34SRJ-40S-0.5SH",AltiumPCBLIB/CONN_FPC.PcbLib,78.74 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40T,PCBLIB,"FPC, 40 Position; 0.5mm, Top Contact",AltiumPCBLIB/CONN_FPC.PcbLib,78.74 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40V,PCBLIB,"FPC, FH12 Series; 40 Position; 0.5mm,Vertical, FH12-40S-0.5SVA",AltiumPCBLIB/CONN_FPC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_50D,PCBLIB,"FPC, pitch: 0.5mm, Top&Bottom Contact, FH34SRJ-50S-0.5SH",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_50T,PCBLIB,"FPC, pitch: 0.5mm, FFC2B17-50-T",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_54T,PCBLIB,"FPC, pitch: 0.5mm, FFC2B17-54-T",AltiumPCBLIB/CONN_FPC.PcbLib,118.11 mil,,,,,,7/15/2024 8:38:38 AM
FPC100_15V,PCBLIB,TE 1-1734248-5,AltiumPCBLIB/CONN_FPC.PcbLib,90.551 mil,,,,,,7/15/2024 8:38:38 AM
FPC100_4HT,PCBLIB,TE Connectivity 4-pin ZIF connector TE84953-4,AltiumPCBLIB/CONN_FPC.PcbLib,107.874 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_8_SFV8R,PCBLIB,FPC 8pin pitch: 0.5mm FCI SFV8R-2STE1HLF,AltiumPCBLIB/CONN_FPC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40D_FFC2B27,PCBLIB,"FPC, 40 Position; 0.5mm, Top&Bottom Contact, GCT FFC2B27-40-G",AltiumPCBLIB/CONN_FPC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40D_FFC2B28,PCBLIB,"FPC, 40 Position; 0.5mm, Top&Bottom Contact, GCT FFC2B28-40-G",AltiumPCBLIB/CONN_FPC.PcbLib,68.898 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_40D_FFC2B29,PCBLIB,"FPC, 40 Position; 0.5mm, Top&Bottom Contact, GCT FFC2B29-40-G",AltiumPCBLIB/CONN_FPC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
FPC50_50D_FFC2B29,PCBLIB,"FPC, 40 Position; 0.5mm, Top&Bottom Contact, GCT FFC2B29-50-G",AltiumPCBLIB/CONN_FPC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1_M_1X10,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X2,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X3,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X4,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X5,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X6,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X7,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X8,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X9,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X2,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X3,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X4,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X5,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X6,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X7,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X8,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X9,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X10,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X12,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X14,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X15,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X16,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X18,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X20,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X24,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X25,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X30,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X32,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X35,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_F_2X40,PCBLIB,"HEADER, 1mm, SMD, GCT CO BC084 and BC085",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X10,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X12,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X14,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X15,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X16,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X18,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X20,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X24,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X25,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X30,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X32,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X35,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1MM_M_2X40,PCBLIB,"HEADER, 1mm, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X2,PCBLIB,"HEADER, 1mm, test, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X3,PCBLIB,"HEADER, 1mm, test, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X4,PCBLIB,"HEADER, 1mm, test, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X5,PCBLIB,"HEADER, 1mm, test, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X6,PCBLIB,1mm,AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X8,PCBLIB,"HEADER, 1mm, test, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR1SE_M_1X10,PCBLIB,"HEADER, 1mm, test, SMD",AltiumPCBLIB/CONN_HDR_1.00MM_ST_SMDE.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
M556002042,PCBLIB,"Conn. HDR BOX 1.27mm SMT, M55-6002042",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
M556004042,PCBLIB,"Conn. HDR BOX 1.27mm SMT, M55-6004042",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
M557012042,PCBLIB,"Conn. HDR BOX 1.27mm SMT, M55-7012042",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
M557014042,PCBLIB,"Conn. HDR BOX 1.27mm SMT, M55-7014042",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
M557104042,PCBLIB,"Conn. HDR BOX 1.27mm SMT, M55-7104042",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC127_2X25,PCBLIB,"Box Header SMT type, 50p, 62705020621",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,208.661 mil,,,,,,7/15/2024 8:38:38 AM
M557014042_NP,PCBLIB,"Conn. HDR BOX 1.27mm SMT, M55-7014042 no polarized",AltiumPCBLIB/CONN_HDR_1.27MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
